"Observation.ID","Observation.Date","Year","Sex","ObsAge","z.Age","ALS","z.ALS","Repro.Stat","Associates","anon_id"
15954,"2006-08-13",2006,"MALE",3207,-0.810378093282921,7914,-0.731077396294816,"Not Calf",3,"ID1289"
15954,"2006-08-13",2006,"MALE",1016,-1.36997450097766,7952,-0.721289942357161,"Calf",3,"ID1542"
26453,"2006-08-13",2006,"MALE",1381,-1.27675100083682,8317,-0.627278871640217,"Calf",1,"ID1175"
26453,"2006-08-13",2006,"FEMALE",5399,-0.250526278738478,12335,0.407615599978084,"Not Calf",1,"ID1208"
15955,"2006-08-14",2006,"MALE",5400,-0.250270871888777,9342,-0.363275179900855,"Not Calf",1,"ID0482"
15955,"2006-08-14",2006,"MALE",9417,0.775698443359866,16381,1.44972187976097,"Not Calf",1,"ID1438"
15956,"2006-08-14",2006,"FEMALE",8322,0.496027942937346,14630,0.99872630489695,"Not Calf",2,"ID1661"
15957,"2006-08-14",2006,"FEMALE",3166,-0.820849774120659,10101,-0.167783665725073,"Not Calf",3,"ID0923"
15957,"2006-08-14",2006,"MALE",4304,-0.530196779160999,11211,0.118113015085359,"Not Calf",3,"ID1120"
15957,"2006-08-14",2006,"MALE",6130,-0.0638238716070969,13063,0.595122612257359,"Not Calf",3,"ID1266"
15957,"2006-08-14",2006,"MALE",4669,-0.436973279020158,5349,-1.39173053708649,"Not Calf",3,"ID1491"
15958,"2006-08-14",2006,"MALE",10148,0.962400850491248,17040,1.61945693620609,"Not Calf",8,"ID0385"
15958,"2006-08-14",2006,"FEMALE",12339,1.52199725818599,15571,1.24109457214255,"Not Calf",8,"ID0709"
15958,"2006-08-14",2006,"MALE",1413,-1.26857798164639,8348,-0.61929436974371,"Calf",8,"ID0711"
15958,"2006-08-14",2006,"FEMALE",3939,-0.623420279301839,10219,-0.137391045602883,"Not Calf",8,"ID0818"
15958,"2006-08-14",2006,"FEMALE",8687,0.589251443078186,12649,0.488490877252387,"Not Calf",8,"ID0878"
15958,"2006-08-14",2006,"FEMALE",6130,-0.0638238716070969,13027,0.585850287474318,"Not Calf",8,"ID0921"
15958,"2006-08-14",2006,"MALE",9783,0.869177350350408,11326,0.147732941475629,"Not Calf",8,"ID0992"
15958,"2006-08-14",2006,"FEMALE",12339,1.52199725818599,14213,0.891321876160058,"Not Calf",8,"ID1604"
15958,"2006-08-14",2006,"MALE",12705,1.61547616517653,12736,0.510898995478069,"Not Calf",8,"ID1835"
15959,"2006-08-14",2006,"FEMALE",9052,0.682474943219026,13772,0.777735897567806,"Not Calf",14,"ID0181"
15959,"2006-08-14",2006,"FEMALE",5796,-0.149129759407208,7336,-0.879949721978086,"Not Calf",14,"ID0326"
15959,"2006-08-14",2006,"FEMALE",11609,1.33555025790431,15331,1.17927907358894,"Not Calf",14,"ID0486"
15959,"2006-08-14",2006,"FEMALE",9783,0.869177350350408,14178,0.882307115954324,"Not Calf",14,"ID0844"
15959,"2006-08-14",2006,"MALE",1017,-1.36971909412796,1103,-2.48534973233072,"Calf",14,"ID0915"
15959,"2006-08-14",2006,"FEMALE",2112,-1.09004859370544,9026,-0.44466558632977,"Not Calf",14,"ID1291"
15959,"2006-08-14",2006,"MALE",663,-1.46013311892209,7598,-0.812467802723731,"Calf",14,"ID1399"
15959,"2006-08-14",2006,"FEMALE",9783,0.869177350350408,11561,0.208260617142702,"Not Calf",14,"ID1558"
15960,"2006-08-14",2006,"FEMALE",956,-1.38529891195972,5816,-1.27144787948426,"Calf",3,"ID0055"
15960,"2006-08-14",2006,"FEMALE",7226,0.216102035665125,14141,0.872777226593976,"Not Calf",3,"ID0402"
15960,"2006-08-14",2006,"MALE",7956,0.402549035946805,14877,1.0623447554917,"Not Calf",3,"ID0840"
15960,"2006-08-14",2006,"MALE",7226,0.216102035665125,14090,0.859641433151335,"Not Calf",3,"ID1724"
15961,"2006-08-14",2006,"FEMALE",5339,-0.265850689720534,12307,0.400403791813497,"Not Calf",0,"ID1597"
15962,"2006-08-14",2006,"FEMALE",9783,0.869177350350408,11233,0.123779435786106,"Not Calf",1,"ID0317"
15962,"2006-08-14",2006,"MALE",1017,-1.36971909412796,7914,-0.731077396294816,"Calf",1,"ID1166"
15963,"2006-08-14",2006,"FEMALE",2112,-1.09004859370544,6532,-1.08703164213267,"Not Calf",3,"ID0168"
15963,"2006-08-14",2006,"MALE",3208,-0.81012268643322,7914,-0.731077396294816,"Not Calf",3,"ID1289"
15964,"2006-08-14",2006,"MALE",12705,1.61547616517653,15349,1.18391523598046,"Not Calf",1,"ID0399"
15964,"2006-08-14",2006,"MALE",10513,1.05562435063209,13378,0.676255454108968,"Not Calf",1,"ID1578"
15965,"2006-08-14",2006,"MALE",12705,1.61547616517653,15697,1.27354770888319,"Not Calf",2,"ID1304"
15966,"2006-08-14",2006,"FEMALE",13070,1.70869966531737,17932,1.84920453916366,"Not Calf",14,"ID0145"
15966,"2006-08-14",2006,"MALE",7956,0.402549035946805,9540,-0.312277393594129,"Not Calf",14,"ID0180"
15966,"2006-08-14",2006,"MALE",3939,-0.623420279301839,9871,-0.227023518505613,"Not Calf",14,"ID0211"
15966,"2006-08-14",2006,"MALE",4123,-0.576425418956867,7397,-0.864238282762377,"Not Calf",14,"ID0222"
15966,"2006-08-14",2006,"MALE",7226,0.216102035665125,12084,0.342966891074104,"Not Calf",14,"ID0258"
15966,"2006-08-14",2006,"MALE",7226,0.216102035665125,14194,0.886428149191231,"Not Calf",14,"ID0400"
15966,"2006-08-14",2006,"MALE",7956,0.402549035946805,14877,1.0623447554917,"Not Calf",14,"ID0428"
15966,"2006-08-14",2006,"FEMALE",4618,-0.449999028354906,9034,-0.442605069711317,"Not Calf",14,"ID0464"
15966,"2006-08-14",2006,"MALE",8687,0.589251443078186,15370,1.1893240921039,"Not Calf",14,"ID0696"
15966,"2006-08-14",2006,"MALE",8687,0.589251443078186,12644,0.487203054365853,"Not Calf",14,"ID0816"
15966,"2006-08-14",2006,"MALE",9783,0.869177350350408,12394,0.422811910039179,"Not Calf",14,"ID0946"
15966,"2006-08-14",2006,"MALE",11609,1.33555025790431,14259,0.903169846716166,"Not Calf",14,"ID0966"
15966,"2006-08-14",2006,"MALE",6130,-0.0638238716070969,7647,-0.799847138435703,"Not Calf",14,"ID1074"
15966,"2006-08-14",2006,"MALE",8687,0.589251443078186,15655,1.26272999663631,"Not Calf",14,"ID1103"
15966,"2006-08-14",2006,"MALE",13070,1.70869966531737,17755,1.80361560898037,"Not Calf",14,"ID1147"
15966,"2006-08-14",2006,"MALE",3604,-0.708981573951651,8429,-0.598431638981868,"Not Calf",14,"ID1154"
15966,"2006-08-14",2006,"MALE",9417,0.775698443359866,16385,1.4507521380702,"Not Calf",14,"ID1155"
15966,"2006-08-14",2006,"MALE",8687,0.589251443078186,15602,1.24907907403906,"Not Calf",14,"ID1256"
15966,"2006-08-14",2006,"MALE",11609,1.33555025790431,15316,1.17541560492934,"Not Calf",14,"ID1299"
15966,"2006-08-14",2006,"MALE",9052,0.682474943219026,16020,1.35674106735326,"Not Calf",14,"ID1334"
15966,"2006-08-14",2006,"MALE",9783,0.869177350350408,12675,0.495187556262361,"Not Calf",14,"ID1349"
15966,"2006-08-14",2006,"MALE",6512,0.0337415449786591,10234,-0.133527576943282,"Not Calf",14,"ID1388"
15966,"2006-08-14",2006,"MALE",3513,-0.732223597274436,10391,-0.0930899383061313,"Not Calf",14,"ID1498"
15966,"2006-08-14",2006,"MALE",8322,0.496027942937346,9053,-0.43771134274249,"Not Calf",14,"ID1549"
15966,"2006-08-14",2006,"MALE",13070,1.70869966531737,17929,1.84843184543174,"Not Calf",14,"ID1804"
15966,"2006-08-14",2006,"MALE",10148,0.962400850491248,15006,1.09557058596427,"Not Calf",14,"ID1825"
15966,"2006-08-14",2006,"MALE",11609,1.33555025790431,11696,0.243031835079106,"Not Calf",14,"ID1840"
15966,"2006-08-14",2006,"MALE",12705,1.61547616517653,16265,1.4198443887934,"Not Calf",14,"ID1897"
15967,"2006-08-14",2006,"MALE",9417,0.775698443359866,12977,0.572972058608983,"Not Calf",8,"ID0017"
15967,"2006-08-14",2006,"FEMALE",6861,0.122878535524284,13760,0.774645122640125,"Not Calf",8,"ID0619"
15967,"2006-08-14",2006,"MALE",12705,1.61547616517653,16790,1.55506579187941,"Not Calf",8,"ID0943"
15968,"2006-08-17",2006,"MALE",9786,0.86994357089951,11206,0.116825192198825,"Not Calf",3,"ID0160"
15968,"2006-08-17",2006,"MALE",11612,1.33631647845341,11965,0.312316706374607,"Not Calf",3,"ID0241"
15968,"2006-08-17",2006,"MALE",832,-1.41696936132263,7723,-0.780272230560394,"Calf",3,"ID0820"
15968,"2006-08-17",2006,"FEMALE",10851,1.141951865831,15283,1.16691597387822,"Not Calf",3,"ID1368"
15969,"2006-08-17",2006,"MALE",6133,-0.0630576510579941,13063,0.595122612257359,"Not Calf",1,"ID1266"
15969,"2006-08-17",2006,"MALE",4672,-0.436207058471056,5349,-1.39173053708649,"Not Calf",1,"ID1491"
15971,"2006-08-17",2006,"MALE",11247,1.24309297831257,18208,1.92029236250031,"Not Calf",10,"ID0129"
15971,"2006-08-17",2006,"FEMALE",13073,1.70946588586647,17932,1.84920453916366,"Not Calf",10,"ID0145"
15971,"2006-08-17",2006,"MALE",10151,0.96316707104035,14826,1.04920896204906,"Not Calf",10,"ID0601"
15971,"2006-08-17",2006,"FEMALE",10151,0.96316707104035,10494,-0.0665607868435417,"Not Calf",10,"ID0858"
15971,"2006-08-17",2006,"MALE",9420,0.776464663908969,16385,1.4507521380702,"Not Calf",10,"ID1155"
15971,"2006-08-17",2006,"MALE",10516,1.05639057118119,11581,0.213411908688836,"Not Calf",10,"ID1331"
15971,"2006-08-17",2006,"MALE",9786,0.86994357089951,12675,0.495187556262361,"Not Calf",10,"ID1349"
15971,"2006-08-17",2006,"MALE",12342,1.52276347873509,15364,1.18777870464006,"Not Calf",10,"ID1420"
15971,"2006-08-17",2006,"MALE",9420,0.776464663908969,16381,1.44972187976097,"Not Calf",10,"ID1438"
15971,"2006-08-17",2006,"MALE",10151,0.96316707104035,15006,1.09557058596427,"Not Calf",10,"ID1825"
15972,"2006-08-17",2006,"MALE",9420,0.776464663908969,12977,0.572972058608983,"Not Calf",0,"ID0017"
15973,"2006-08-17",2006,"MALE",4126,-0.575659198407765,7397,-0.864238282762377,"Not Calf",3,"ID0222"
15973,"2006-08-17",2006,"FEMALE",3119,-0.832853896056603,9998,-0.194312817187663,"Not Calf",3,"ID0345"
15974,"2006-08-17",2006,"MALE",14534,2.08261529327954,17165,1.65165250836942,"Not Calf",0,"ID1650"
15975,"2006-08-17",2006,"MALE",13073,1.70946588586647,17755,1.80361560898037,"Not Calf",0,"ID1147"
15976,"2006-08-17",2006,"FEMALE",6133,-0.0630576510579941,13027,0.585850287474318,"Not Calf",0,"ID0921"
15977,"2006-08-17",2006,"FEMALE",9786,0.86994357089951,15886,1.32222741399416,"Not Calf",4,"ID1229"
15977,"2006-08-17",2006,"FEMALE",7229,0.216868256214227,14194,0.886428149191231,"Not Calf",4,"ID1288"
15977,"2006-08-17",2006,"MALE",1385,-1.27572937343802,8317,-0.627278871640217,"Calf",4,"ID1301"
15977,"2006-08-17",2006,"MALE",1020,-1.36895287357886,7952,-0.721289942357161,"Calf",4,"ID1542"
15978,"2006-08-17",2006,"MALE",4307,-0.529430558611896,10987,0.0604185497686591,"Not Calf",7,"ID0003"
15978,"2006-08-17",2006,"MALE",3942,-0.622654058752736,9871,-0.227023518505613,"Not Calf",7,"ID0211"
15978,"2006-08-17",2006,"FEMALE",5768,-0.156281151198834,12448,0.436720397213741,"Not Calf",7,"ID0626"
15978,"2006-08-17",2006,"MALE",5425,-0.243885700646254,8998,-0.451877394494358,"Not Calf",7,"ID0654"
15978,"2006-08-17",2006,"MALE",5768,-0.156281151198834,6544,-1.08394086720499,"Not Calf",7,"ID0888"
15978,"2006-08-17",2006,"MALE",3607,-0.708215353402548,8429,-0.598431638981868,"Not Calf",7,"ID1154"
15978,"2006-08-17",2006,"MALE",3516,-0.731457376725333,10391,-0.0930899383061313,"Not Calf",7,"ID1498"
15978,"2006-08-17",2006,"MALE",5799,-0.148363538858105,12729,0.509096043436922,"Not Calf",7,"ID1787"
15979,"2006-08-17",2006,"MALE",11977,1.42953997859425,13872,0.803492355298475,"Not Calf",0,"ID0037"
15981,"2006-08-17",2006,"FEMALE",8690,0.590017663627289,15226,1.15223479297174,"Not Calf",4,"ID0070"
15981,"2006-08-17",2006,"FEMALE",3942,-0.622654058752736,10857,0.0269351547187887,"Not Calf",4,"ID0605"
15981,"2006-08-17",2006,"MALE",473,-1.50866042036527,6258,-1.1576043363147,"Calf",4,"ID0653"
15982,"2006-08-18",2006,"FEMALE",12709,1.61649779257533,12738,0.511414124632683,"Not Calf",0,"ID0649"
15983,"2006-08-18",2006,"MALE",11248,1.24334838516227,18208,1.92029236250031,"Not Calf",7,"ID0129"
15983,"2006-08-18",2006,"FEMALE",13074,1.70972129271617,17932,1.84920453916366,"Not Calf",7,"ID0145"
15983,"2006-08-18",2006,"MALE",10152,0.963422477890051,14826,1.04920896204906,"Not Calf",7,"ID0601"
15983,"2006-08-18",2006,"FEMALE",10152,0.963422477890051,10494,-0.0665607868435417,"Not Calf",7,"ID0858"
15983,"2006-08-18",2006,"MALE",9421,0.77672007075867,16385,1.4507521380702,"Not Calf",7,"ID1155"
15983,"2006-08-18",2006,"MALE",10517,1.05664597803089,11581,0.213411908688836,"Not Calf",7,"ID1331"
15983,"2006-08-18",2006,"MALE",9787,0.870198977749211,12675,0.495187556262361,"Not Calf",7,"ID1349"
15983,"2006-08-18",2006,"MALE",12343,1.52301888558479,15364,1.18777870464006,"Not Calf",7,"ID1420"
15983,"2006-08-18",2006,"MALE",9421,0.77672007075867,16381,1.44972187976097,"Not Calf",7,"ID1438"
15983,"2006-08-18",2006,"MALE",10152,0.963422477890051,15006,1.09557058596427,"Not Calf",7,"ID1825"
15984,"2006-08-18",2006,"MALE",14170,1.9896471999884,14480,0.960091618300946,"Not Calf",1,"ID0075"
15984,"2006-08-18",2006,"FEMALE",10517,1.05664597803089,14456,0.953910068445585,"Not Calf",1,"ID1493"
15985,"2006-08-18",2006,"MALE",4308,-0.529175151762195,10987,0.0604185497686591,"Not Calf",1,"ID0003"
15986,"2006-08-18",2006,"MALE",5769,-0.156025744349133,6544,-1.08394086720499,"Not Calf",1,"ID0888"
15986,"2006-08-18",2006,"MALE",4673,-0.435951651621355,5349,-1.39173053708649,"Not Calf",1,"ID1491"
15987,"2006-08-18",2006,"MALE",13074,1.70972129271617,17929,1.84843184543174,"Not Calf",0,"ID1804"
15988,"2006-08-18",2006,"MALE",14535,2.08287070012924,14829,1.04998165578098,"Not Calf",1,"ID0136"
15989,"2006-08-18",2006,"FEMALE",11978,1.42979538544395,13135,0.613667261823441,"Not Calf",0,"ID1789"
15990,"2006-08-18",2006,"MALE",2482,-0.995548059316097,9356,-0.359669275818561,"Not Calf",2,"ID0052"
15990,"2006-08-18",2006,"MALE",12343,1.52301888558479,14809,1.04483036423485,"Not Calf",2,"ID0078"
15990,"2006-08-18",2006,"FEMALE",3120,-0.832598489206902,9998,-0.194312817187663,"Not Calf",2,"ID0345"
15996,"2006-08-18",2006,"FEMALE",3536,-0.726349239731314,7529,-0.830239758557893,"Not Calf",3,"ID0235"
15997,"2006-08-20",2006,"FEMALE",253,-1.56484992729947,7161,-0.925023523006757,"Calf",2,"ID0742"
15997,"2006-08-20",2006,"FEMALE",4310,-0.528664338062793,11218,0.119915967126506,"Not Calf",2,"ID1548"
15998,"2006-08-20",2006,"MALE",9423,0.777230884458072,12081,0.342194197342184,"Not Calf",0,"ID1187"
15999,"2006-08-20",2006,"MALE",11980,1.43030619914335,13872,0.803492355298475,"Not Calf",12,"ID0037"
15999,"2006-08-20",2006,"FEMALE",4310,-0.528664338062793,10946,0.0498584020990846,"Not Calf",12,"ID0349"
15999,"2006-08-20",2006,"MALE",12711,1.61700860627474,15349,1.18391523598046,"Not Calf",12,"ID0399"
15999,"2006-08-20",2006,"MALE",6136,-0.0622914305088913,13030,0.586622981206238,"Not Calf",12,"ID0690"
15999,"2006-08-20",2006,"MALE",3214,-0.808590245335014,10143,-0.156965953478192,"Not Calf",12,"ID1037"
15999,"2006-08-20",2006,"MALE",8693,0.590783884176392,12682,0.496990508303508,"Not Calf",12,"ID1335"
15999,"2006-08-20",2006,"MALE",6501,0.0309320696319489,10484,-0.0691364326166086,"Not Calf",12,"ID1437"
15999,"2006-08-20",2006,"FEMALE",4645,-0.443103043412981,11574,0.211608956647689,"Not Calf",12,"ID1441"
15999,"2006-08-20",2006,"MALE",4675,-0.435440837921953,11569,0.210321133761156,"Not Calf",12,"ID1518"
15999,"2006-08-20",2006,"MALE",6136,-0.0622914305088913,13044,0.590228885288531,"Not Calf",12,"ID1571"
15999,"2006-08-20",2006,"MALE",10519,1.05715679173029,13378,0.676255454108968,"Not Calf",12,"ID1578"
15999,"2006-08-20",2006,"MALE",7232,0.21763447676333,10107,-0.166238278261233,"Not Calf",12,"ID1719"
15999,"2006-08-20",2006,"MALE",9423,0.777230884458072,12282,0.39396467738083,"Not Calf",12,"ID1766"
15999,"2006-08-20",2006,"MALE",13076,1.71023210641558,15951,1.33896911151909,"Not Calf",12,"ID1896"
16002,"2006-08-20",2006,"MALE",3214,-0.808590245335014,7914,-0.731077396294816,"Not Calf",15,"ID1289"
16003,"2006-08-20",2006,"MALE",4675,-0.435440837921953,8239,-0.64736890867014,"Not Calf",4,"ID1144"
16003,"2006-08-20",2006,"MALE",14537,2.08338151382864,17165,1.65165250836942,"Not Calf",4,"ID1650"
16004,"2006-08-20",2006,"FEMALE",2118,-1.08851615260724,9011,-0.448529054989371,"Not Calf",1,"ID1177"
16004,"2006-08-20",2006,"FEMALE",1572,-1.22796829254394,8490,-0.582720199766159,"Calf",1,"ID1446"
16004,"2006-08-20",2006,"MALE",10154,0.963933291589453,15000,1.09402519850043,"Not Calf",1,"ID1811"
16005,"2006-08-20",2006,"FEMALE",1753,-1.18173965274808,6183,-1.17692167961271,"Not Calf",1,"ID0776"
16005,"2006-08-20",2006,"FEMALE",7597,0.31085797690417,14248,0.900336636365793,"Not Calf",1,"ID0895"
16006,"2006-08-20",2006,"MALE",3094,-0.839239067299126,3768,-1.79894013380837,"Not Calf",14,"ID0193"
16009,"2006-08-20",2006,"FEMALE",10519,1.05715679173029,15372,1.18983922125852,"Not Calf",5,"ID0190"
16009,"2006-08-20",2006,"FEMALE",5745,-0.162155508741956,6032,-1.21581393078602,"Not Calf",5,"ID0722"
16011,"2006-08-20",2006,"FEMALE",8693,0.590783884176392,8774,-0.509571859811058,"Not Calf",8,"ID0023"
16011,"2006-08-20",2006,"MALE",10884,1.15038029187113,14963,1.08449530914008,"Not Calf",8,"ID0038"
16011,"2006-08-20",2006,"MALE",9058,0.684007384317232,9401,-0.34807886983976,"Not Calf",8,"ID0452"
16011,"2006-08-20",2006,"MALE",11250,1.24385919886167,13902,0.811219292617676,"Not Calf",8,"ID0908"
16011,"2006-08-20",2006,"MALE",10154,0.963933291589453,17072,1.6276990026799,"Not Calf",8,"ID1404"
16011,"2006-08-20",2006,"MALE",7962,0.40408147704501,12041,0.331891614249916,"Not Calf",8,"ID1598"
16012,"2006-08-20",2006,"MALE",7232,0.21763447676333,13448,0.694284974520436,"Not Calf",2,"ID0906"
16012,"2006-08-20",2006,"MALE",6867,0.12441097662249,13785,0.781084237072793,"Not Calf",2,"ID1664"
16014,"2006-08-20",2006,"FEMALE",6136,-0.0622914305088913,13026,0.585592722897011,"Not Calf",4,"ID0589"
16014,"2006-08-20",2006,"MALE",8328,0.497560384035552,10971,0.056297516531752,"Not Calf",4,"ID1124"
16014,"2006-08-20",2006,"MALE",8693,0.590783884176392,15611,1.25139715523482,"Not Calf",4,"ID1255"
16014,"2006-08-20",2006,"MALE",9423,0.777230884458072,14259,0.903169846716166,"Not Calf",4,"ID1541"
16015,"2006-08-20",2006,"MALE",3369,-0.76900218363137,4043,-1.72810987504903,"Not Calf",9,"ID1143"
16017,"2006-08-23",2006,"FEMALE",8696,0.591550104725495,12649,0.488490877252387,"Not Calf",0,"ID0878"
16017,"2006-08-23",2006,"MALE",2121,-1.08774993205813,9047,-0.43925673020633,"Not Calf",0,"ID0896"
16017,"2006-08-23",2006,"FEMALE",8696,0.591550104725495,11902,0.296090138004285,"Not Calf",0,"ID1496"
16017,"2006-08-23",2006,"FEMALE",6870,0.125177197171593,10568,-0.0475010081228462,"Not Calf",0,"ID1504"
16017,"2006-08-23",2006,"MALE",6504,0.0316982901810517,6586,-1.07312315495811,"Not Calf",0,"ID1879"
16018,"2006-08-23",2006,"FEMALE",3948,-0.62112161765453,6442,-1.11021245409027,"Not Calf",2,"ID0352"
16018,"2006-08-23",2006,"MALE",4313,-0.52789811751369,11218,0.119915967126506,"Not Calf",2,"ID0388"
16018,"2006-08-23",2006,"MALE",3217,-0.807824024785912,10129,-0.160571857560485,"Not Calf",2,"ID0899"
16018,"2006-08-23",2006,"MALE",3948,-0.62112161765453,10872,0.0307986233783892,"Not Calf",2,"ID1020"
16018,"2006-08-23",2006,"FEMALE",6870,0.125177197171593,13405,0.683209697696249,"Not Calf",2,"ID1657"
16019,"2006-08-23",2006,"FEMALE",2504,-0.989929108622676,9392,-0.35039695103552,"Not Calf",1,"ID0436"
16019,"2006-08-23",2006,"FEMALE",3217,-0.807824024785912,10176,-0.148466322427071,"Not Calf",1,"ID0668"
16020,"2006-08-23",2006,"FEMALE",6139,-0.0615252099597885,13012,0.581986818814717,"Not Calf",0,"ID0379"
16021,"2006-08-23",2006,"MALE",2808,-0.912285426313593,6112,-1.19520876460148,"Not Calf",5,"ID0143"
16021,"2006-08-23",2006,"FEMALE",9738,0.857684042113866,11304,0.142066520774882,"Not Calf",5,"ID0884"
16021,"2006-08-23",2006,"FEMALE",1650,-1.20804655826727,6501,-1.09501614402918,"Not Calf",5,"ID0982"
16021,"2006-08-23",2006,"MALE",12714,1.61777482682384,12747,0.513732205828443,"Not Calf",5,"ID1023"
16021,"2006-08-23",2006,"FEMALE",2121,-1.08774993205813,9046,-0.439514294783637,"Not Calf",5,"ID1944"
16022,"2006-08-23",2006,"FEMALE",5774,-0.154748710100629,12448,0.436720397213741,"Not Calf",3,"ID0626"
16022,"2006-08-23",2006,"MALE",5774,-0.154748710100629,6544,-1.08394086720499,"Not Calf",3,"ID0888"
16022,"2006-08-23",2006,"MALE",4678,-0.43467461737285,5349,-1.39173053708649,"Not Calf",3,"ID1491"
16022,"2006-08-23",2006,"MALE",5805,-0.1468310977599,12729,0.509096043436922,"Not Calf",3,"ID1787"
16023,"2006-08-23",2006,"FEMALE",1391,-1.27419693233981,7976,-0.7151083925018,"Not Calf",0,"ID1862"
16024,"2006-08-23",2006,"MALE",9426,0.777997105007175,12977,0.572972058608983,"Not Calf",7,"ID0017"
16024,"2006-08-23",2006,"FEMALE",7600,0.311624197453273,14492,0.963182393228626,"Not Calf",7,"ID0059"
16024,"2006-08-23",2006,"MALE",1285,-1.30127005840811,8146,-0.671322414359662,"Calf",7,"ID0169"
16024,"2006-08-23",2006,"FEMALE",4678,-0.43467461737285,11551,0.205684971369635,"Not Calf",7,"ID0295"
16024,"2006-08-23",2006,"FEMALE",10522,1.0579230122794,14456,0.953910068445585,"Not Calf",7,"ID1493"
16024,"2006-08-23",2006,"FEMALE",12714,1.61777482682384,15584,1.24444291164754,"Not Calf",7,"ID1744"
16025,"2006-08-23",2006,"MALE",12348,1.5242959198333,14809,1.04483036423485,"Not Calf",7,"ID0078"
16025,"2006-08-23",2006,"MALE",11253,1.24462541941078,18208,1.92029236250031,"Not Calf",7,"ID0129"
16025,"2006-08-23",2006,"FEMALE",13079,1.71099832696468,17932,1.84920453916366,"Not Calf",7,"ID0145"
16025,"2006-08-23",2006,"MALE",10157,0.964699512138556,14826,1.04920896204906,"Not Calf",7,"ID0601"
16025,"2006-08-23",2006,"MALE",9426,0.777997105007175,16385,1.4507521380702,"Not Calf",7,"ID1155"
16025,"2006-08-23",2006,"MALE",9792,0.871476011997716,12675,0.495187556262361,"Not Calf",7,"ID1349"
16025,"2006-08-23",2006,"MALE",9426,0.777997105007175,16381,1.44972187976097,"Not Calf",7,"ID1438"
16025,"2006-08-23",2006,"MALE",10157,0.964699512138556,15006,1.09557058596427,"Not Calf",7,"ID1825"
16026,"2006-08-23",2006,"FEMALE",3582,-0.714600524645072,10488,-0.0681061743073818,"Not Calf",7,"ID0874"
16026,"2006-08-23",2006,"FEMALE",5774,-0.154748710100629,11579,0.212896779534223,"Not Calf",7,"ID1640"
16026,"2006-08-23",2006,"FEMALE",4313,-0.52789811751369,10880,0.0328591399968427,"Not Calf",7,"ID1758"
16028,"2006-08-24",2006,"MALE",7966,0.405103104443814,9540,-0.312277393594129,"Not Calf",5,"ID0180"
16028,"2006-08-24",2006,"MALE",6140,-0.0612698031100876,7647,-0.799847138435703,"Not Calf",5,"ID1074"
16028,"2006-08-24",2006,"MALE",8697,0.591805511575195,15602,1.24907907403906,"Not Calf",5,"ID1256"
16028,"2006-08-24",2006,"MALE",9062,0.685029011716036,16020,1.35674106735326,"Not Calf",5,"ID1334"
16028,"2006-08-24",2006,"MALE",6522,0.0362956134756684,10234,-0.133527576943282,"Not Calf",5,"ID1388"
16028,"2006-08-24",2006,"MALE",8332,0.498582011434355,9053,-0.43771134274249,"Not Calf",5,"ID1549"
16029,"2006-08-24",2006,"FEMALE",9062,0.685029011716036,12039,0.331376485095303,"Not Calf",2,"ID0728"
16029,"2006-08-24",2006,"FEMALE",3949,-0.62086621080483,6585,-1.07338071953541,"Not Calf",2,"ID1485"
16029,"2006-08-24",2006,"FEMALE",6871,0.125432604021294,13782,0.780311543340873,"Not Calf",2,"ID1826"
16030,"2006-08-24",2006,"MALE",9427,0.778252511856876,9427,-0.341382190829786,"Not Calf",0,"ID0472"
16031,"2006-08-24",2006,"MALE",11254,1.24488082626048,18208,1.92029236250031,"Not Calf",3,"ID0129"
16031,"2006-08-24",2006,"FEMALE",13080,1.71125373381438,17932,1.84920453916366,"Not Calf",3,"ID0145"
16031,"2006-08-24",2006,"MALE",10158,0.964954918988257,14826,1.04920896204906,"Not Calf",3,"ID0601"
16031,"2006-08-24",2006,"MALE",9427,0.778252511856876,16381,1.44972187976097,"Not Calf",3,"ID1438"
16032,"2006-08-24",2006,"MALE",12349,1.524551326683,14809,1.04483036423485,"Not Calf",7,"ID0078"
16032,"2006-08-24",2006,"MALE",9427,0.778252511856876,16385,1.4507521380702,"Not Calf",7,"ID1155"
16032,"2006-08-24",2006,"MALE",9793,0.871731418847417,12675,0.495187556262361,"Not Calf",7,"ID1349"
16032,"2006-08-24",2006,"MALE",10158,0.964954918988257,15006,1.09557058596427,"Not Calf",7,"ID1825"
16034,"2006-08-24",2006,"FEMALE",966,-1.38274484346271,5816,-1.27144787948426,"Calf",6,"ID0055"
16034,"2006-08-24",2006,"MALE",7236,0.218656104162134,14194,0.886428149191231,"Not Calf",6,"ID0400"
16034,"2006-08-24",2006,"FEMALE",7236,0.218656104162134,14141,0.872777226593976,"Not Calf",6,"ID0402"
16034,"2006-08-24",2006,"MALE",7966,0.405103104443814,14877,1.0623447554917,"Not Calf",6,"ID0428"
16034,"2006-08-24",2006,"MALE",8697,0.591805511575195,12644,0.487203054365853,"Not Calf",6,"ID0816"
16034,"2006-08-24",2006,"MALE",9793,0.871731418847417,12394,0.422811910039179,"Not Calf",6,"ID0946"
16034,"2006-08-24",2006,"MALE",8697,0.591805511575195,15655,1.26272999663631,"Not Calf",6,"ID1103"
